subjet,eda,bvp,temp,emotion
11,2.12,-52.66,35.99,1
11,2.11,-74.48,35.99,1
11,2.06,-24.01,35.95,1
11,1.99,19.61,35.95,1
11,1.94,74.4,35.95,1
11,2.01,14.79,35.95,1
11,2.04,-25.04,35.97,1
11,2.05,194.89,35.97,1
11,2.04,104.95,35.97,1
11,2.03,246.78,35.97,1
11,2.02,-30.43,35.93,1
11,2.0,-425.41,35.93,1
11,1.99,-248.96,35.93,1
11,2.03,-229.01,35.93,1
11,1.98,102.08,35.95,1
11,1.99,253.38,35.95,1
11,2.0,3.38,35.95,1
11,1.99,-6.26,35.95,1
11,1.95,-306.14,35.91,1
11,1.95,-130.26,35.91,1
11,1.95,173.31,35.91,1
11,1.92,159.95,35.91,1
11,1.93,68.2,35.91,1
11,1.94,-407.82,35.91,1
11,1.94,301.68,35.91,1
11,1.96,-28.7,35.91,1
11,1.96,-144.36,35.93,1
11,1.94,-252.4,35.93,1
11,1.96,-32.58,35.93,1
11,1.97,249.47,35.93,1
11,1.95,189.35,35.93,1
11,1.96,-61.1,35.93,1
11,1.98,-154.62,35.93,1
11,1.98,-24.41,35.93,1
11,2.01,270.84,35.87,1
11,2.02,11.78,35.87,1
11,2.02,-24.71,35.87,1
11,1.97,-1.19,35.87,1
11,1.97,-75.89,35.89,1
11,1.94,-78.31,35.89,1
11,1.86,-115.97,35.89,1
11,1.81,-349.67,35.89,1
11,1.83,36.27,35.87,1
11,1.89,346.99,35.87,1
11,1.91,-210.89,35.87,1
11,1.96,-102.4,35.87,1
11,2.13,-30.4,35.89,1
11,2.35,-33.92,35.89,1
11,2.34,24.26,35.89,1
11,2.3,114.77,35.89,1
11,2.27,-28.45,35.84,1
11,2.26,-91.85,35.84,1
11,2.23,-32.32,35.84,1
11,2.2,20.6,35.84,1
11,2.18,47.55,35.84,1
11,2.16,-93.79,35.84,1
11,2.14,45.73,35.84,1
11,2.13,-5.32,35.84,1
11,2.11,-33.84,35.84,1
11,2.1,72.04,35.84,1
11,2.09,8.34,35.84,1
11,2.08,32.67,35.84,1
11,2.07,32.27,35.83,1
11,2.06,-20.75,35.83,1
11,2.05,12.43,35.83,1
11,2.05,-10.44,35.83,1
11,2.04,-39.79,35.81,1
11,2.04,64.84,35.81,1
11,2.04,12.21,35.81,1
11,2.03,-1.47,35.81,1
11,2.03,75.59,35.81,1
11,2.03,6.39,35.81,1
11,2.02,-81.75,35.81,1
11,2.01,-8.49,35.81,1
11,2.01,4.92,35.81,1
11,2.03,-9.05,35.81,1
11,2.1,-4.72,35.81,1
11,2.22,22.21,35.81,1
11,2.36,-4.76,35.83,1
11,2.49,27.98,35.83,1
11,2.63,43.48,35.83,1
11,2.7,-57.97,35.83,1
11,2.73,-30.59,35.79,1
11,2.73,-55.54,35.79,1
11,2.75,-32.13,35.79,1
11,2.76,46.55,35.79,1
11,2.79,-40.98,35.79,1
11,2.79,-1.18,35.79,1
11,0.0,-0.03,32.39,0
11,0.19,5.06,32.39,0
11,0.27,17.91,32.39,0
11,0.27,79.34,32.39,0
11,0.27,228.25,32.39,0
11,0.27,-486.5,32.39,0
11,0.27,-5.91,32.39,0
11,0.27,156.36,32.39,0
11,0.27,48.11,32.37,0
11,0.27,10.29,32.37,0
11,0.27,22.72,32.37,0
11,0.27,0.22,32.37,0
11,0.27,-8.54,32.39,0
11,0.27,32.89,32.39,0
11,0.27,119.26,32.39,0
11,0.26,160.03,32.39,0
11,0.25,-7.99,32.39,0
11,0.25,-70.07,32.39,0
11,0.25,-216.6,32.39,0
11,0.24,-192.17,32.39,0
11,0.25,95.56,32.39,0
11,0.25,87.37,32.39,0
11,0.25,-17.18,32.39,0
11,0.25,38.22,32.39,0
11,0.25,-20.88,32.45,0
11,0.25,46.05,32.45,0
11,0.25,5.77,32.45,0
11,0.24,-9.31,32.45,0
11,0.24,38.49,32.49,0
11,0.25,31.9,32.49,0
11,0.25,-77.96,32.49,0
11,0.25,-18.78,32.49,0
11,0.24,-10.64,32.53,0
11,0.25,13.04,32.53,0
11,0.25,138.99,32.53,0
11,0.24,-14.13,32.53,0
11,0.23,49.8,32.53,0
11,0.24,-130.92,32.53,0
11,0.23,22.99,32.53,0
11,0.24,137.93,32.53,0
11,0.24,-61.72,32.53,0
11,0.25,-9.75,32.53,0
11,0.25,-11.81,32.53,0
11,0.24,-25.87,32.53,0
11,0.24,61.41,32.57,0
11,0.24,18.05,32.57,0
11,0.25,-89.21,32.57,0
11,0.26,-64.56,32.57,0
11,0.26,-39.3,32.59,0
11,0.23,32.56,32.59,0
11,0.24,68.46,32.59,0
11,0.24,38.67,32.59,0
11,0.24,-64.28,32.65,0
11,0.24,-20.98,32.65,0
11,0.24,-41.15,32.65,0
11,0.25,36.99,32.65,0
11,0.24,29.14,32.71,0
11,0.25,68.29,32.71,0
11,0.24,-3.55,32.71,0
11,0.25,-135.24,32.71,0
11,0.24,48.86,32.83,0
11,0.24,58.45,32.83,0
11,0.24,35.64,32.83,0
11,0.24,21.03,32.83,0
11,0.24,2.75,32.89,0
11,0.24,-29.85,32.89,0
11,0.24,0.73,32.89,0
11,0.24,14.61,32.89,0
11,0.24,-11.72,32.91,0
11,0.24,-3.87,32.91,0
11,0.25,1.37,32.91,0
11,0.24,-9.99,32.91,0
11,0.24,-37.52,32.93,0
11,0.24,15.89,32.93,0
11,0.24,-10.72,32.93,0
11,0.24,22.49,32.93,0
11,0.24,4.96,32.95,0
11,0.24,2.91,32.95,0
11,0.24,-10.59,32.95,0
11,0.24,-44.31,32.95,0
11,0.24,23.78,32.95,0
11,0.25,6.17,32.95,0
11,0.24,-39.53,32.95,0
11,0.24,21.0,32.95,0
11,0.24,12.19,32.95,0
11,0.24,-30.03,32.95,0
11,0.24,21.49,32.95,0
11,0.24,8.35,32.95,0
11,0.24,-31.71,32.95,0
11,0.24,23.75,32.95,0
11,0.24,10.76,32.95,0
11,0.24,-37.3,32.95,0
11,0.24,18.16,32.95,0
11,0.24,24.22,32.95,0
11,0.24,-8.87,32.95,0
11,0.24,-5.29,32.95,0
11,0.24,27.3,32.95,0
11,0.24,5.54,32.95,0
11,0.24,-41.93,32.95,0
11,0.24,30.59,32.95,0
11,0.24,19.8,32.99,0
11,0.24,-14.06,32.99,0
11,0.24,-17.63,32.99,0
11,0.24,-20.05,32.99,0
11,0.24,-12.41,32.97,0
11,0.24,14.6,32.97,0
11,0.24,62.73,32.97,0
11,0.24,30.92,32.97,0
11,0.24,-10.18,32.95,0
11,0.24,-17.68,32.95,0
11,0.24,6.04,32.95,0
11,0.24,-5.69,32.95,0
11,0.24,-29.78,32.99,0
11,0.24,18.02,32.99,0
11,0.24,22.58,32.99,0
11,0.24,22.11,32.99,0
11,0.24,-18.59,32.99,0
11,0.24,19.12,32.99,0
11,0.0,-0.03,36.83,0
11,0.43,5.06,36.83,0
11,0.51,17.91,36.83,0
11,0.51,79.34,36.83,0
11,0.51,228.25,36.83,0
11,0.51,-486.5,36.83,0
11,0.51,-5.9,36.83,0
11,0.51,156.15,36.83,0
11,0.51,46.78,36.81,0
11,0.51,4.32,36.81,0
11,0.51,1.48,36.81,0
11,0.51,6.54,36.81,0
11,0.51,22.31,36.83,0
11,0.51,-9.72,36.83,0
11,0.51,-3.59,36.83,0
11,0.51,39.2,36.83,0
11,0.51,122.79,36.81,0
11,0.51,98.09,36.81,0
11,0.51,-69.59,36.81,0
11,0.51,-341.79,36.81,0
11,0.51,-75.58,36.81,0
11,0.51,68.69,36.81,0
11,0.51,18.38,36.81,0
11,0.52,47.51,36.81,0
11,0.52,-31.01,36.81,0
11,0.52,4.65,36.81,0
11,0.52,-45.85,36.81,0
11,0.49,65.13,36.81,0
11,0.52,-251.48,36.79,0
11,0.54,100.39,36.79,0
11,0.53,318.76,36.79,0
11,0.54,191.9,36.79,0
11,0.5,39.09,36.73,0
11,0.5,-149.68,36.73,0
11,0.51,66.76,36.73,0
11,0.49,-94.4,36.73,0
11,0.5,314.15,36.75,0
11,0.51,-196.38,36.75,0
11,0.51,-63.28,36.75,0
11,0.51,103.13,36.75,0
11,0.51,-65.41,36.75,0
11,0.51,66.77,36.75,0
11,0.5,-2.74,36.75,0
11,0.5,-74.26,36.75,0
11,0.5,46.89,36.75,0
11,0.5,-21.58,36.75,0
11,0.5,-35.13,36.75,0
11,0.5,-26.74,36.75,0
11,0.51,-26.01,36.75,0
11,0.5,-45.73,36.75,0
11,0.51,26.98,36.75,0
11,0.5,2.23,36.75,0
11,0.5,-43.84,36.75,0
11,0.5,22.06,36.75,0
11,0.5,7.73,36.75,0
11,0.5,-33.08,36.75,0
11,0.5,32.33,36.75,0
11,0.5,14.2,36.75,0
11,0.5,-31.6,36.75,0
11,0.5,24.13,36.75,0
11,0.5,21.28,36.73,0
11,0.5,-20.07,36.73,0
11,0.5,27.85,36.73,0
11,0.5,-22.62,36.73,0
11,0.5,-43.1,36.73,0
11,0.5,9.13,36.73,0
11,0.5,7.35,36.73,0
11,0.5,-24.82,36.73,0
11,0.51,33.83,36.73,0
11,0.51,121.31,36.73,0
11,0.53,107.16,36.73,0
11,0.52,132.59,36.73,0
11,0.52,-46.34,36.73,0
11,0.52,-64.88,36.73,0
11,0.52,-161.11,36.73,0
11,0.53,-80.89,36.73,0
11,0.53,-45.28,36.73,0
11,0.53,3.97,36.73,0
11,0.5,126.23,36.73,0
11,0.49,-4.83,36.73,0
11,0.48,-171.84,36.68,0
11,0.48,-134.64,36.68,0
11,0.5,-48.2,36.68,0
11,0.49,-47.17,36.68,0
11,0.49,65.71,36.71,0
11,0.49,-5.82,36.71,0
11,0.49,18.55,36.71,0
11,0.49,-26.26,36.71,0
11,0.49,-204.11,36.71,0
11,0.49,47.04,36.71,0
11,0.49,83.4,36.71,0
11,0.5,-19.89,36.71,0
11,0.5,155.24,36.73,0
11,0.5,4.34,36.73,0
11,0.5,-112.74,36.73,0
11,0.5,86.07,36.73,0
11,0.5,7.57,36.71,0
11,0.5,-33.04,36.71,0
11,0.5,68.75,36.71,0
11,0.5,-12.26,36.71,0
11,0.5,-35.77,36.71,0
11,0.5,80.91,36.71,0
11,0.5,2.76,36.71,0
11,0.5,-44.2,36.71,0
11,0.5,60.95,36.71,0
11,0.5,-1.86,36.71,0
11,0.5,-57.39,36.71,0
11,0.5,33.64,36.71,0
11,0.5,0.7,36.71,0
11,0.5,-63.55,36.71,0
11,0.5,23.92,36.71,0
11,0.5,9.17,36.71,0
11,0.51,-74.8,36.68,0
11,0.51,-24.58,36.68,0
11,0.5,179.52,36.68,0
11,0.5,-8.92,36.68,0
11,0.51,36.16,36.71,0
11,0.51,55.12,36.71,0
11,0.0,-0.03,34.99,0
11,0.83,5.06,34.99,0
11,1.18,17.91,34.99,0
11,1.27,79.34,34.99,0
11,1.27,228.25,34.99,0
11,1.27,-486.41,34.99,0
11,1.26,-4.75,34.99,0
11,1.26,161.08,34.99,0
11,1.26,66.55,34.97,0
11,1.26,22.65,34.97,0
11,1.26,-24.38,34.97,0
11,1.26,31.9,34.97,0
11,1.26,90.08,34.97,0
11,1.25,165.04,34.97,0
11,1.25,15.39,34.97,0
11,1.27,-207.23,34.97,0
11,1.27,-312.66,34.97,0
11,1.28,-249.66,34.97,0
11,1.26,45.34,34.97,0
11,1.26,140.57,34.97,0
11,1.26,177.04,34.77,0
11,1.26,-19.02,34.77,0
11,1.26,206.7,34.77,0
11,1.26,-253.37,34.77,0
11,1.26,-95.33,34.87,0
11,1.26,65.03,34.87,0
11,1.26,1.7,34.87,0
11,1.26,-120.08,34.87,0
11,1.27,61.99,34.91,0
11,1.26,48.48,34.91,0
11,1.27,43.63,34.91,0
11,1.29,71.69,34.91,0
11,1.27,72.65,34.91,0
11,1.28,-78.48,34.91,0
11,1.27,-70.64,34.91,0
11,1.27,114.8,34.91,0
11,1.27,0.31,34.91,0
11,1.27,61.81,34.91,0
11,1.27,-106.83,34.91,0
11,1.27,-46.57,34.91,0
11,1.27,-7.37,34.91,0
11,1.27,23.3,34.91,0
11,1.27,36.45,34.91,0
11,1.27,231.28,34.91,0
11,1.27,77.01,34.89,0
11,1.27,-317.7,34.89,0
11,1.27,-110.6,34.89,0
11,1.27,4.13,34.89,0
11,1.27,190.43,34.93,0
11,1.27,-99.09,34.93,0
11,1.27,-26.65,34.93,0
11,1.27,70.95,34.93,0
11,1.28,97.29,34.93,0
11,1.31,-137.35,34.93,0
11,1.3,-29.81,34.93,0
11,1.36,-11.8,34.93,0
11,1.35,31.39,34.91,0
11,1.38,118.29,34.91,0
11,1.4,-363.33,34.91,0
11,1.42,25.09,34.91,0
11,1.44,98.22,34.93,0
11,1.44,-187.07,34.93,0
11,1.45,188.6,34.93,0
11,1.48,152.57,34.93,0
11,1.48,-314.24,34.93,0
11,1.48,-58.32,34.93,0
11,1.45,119.42,34.93,0
11,1.44,41.48,34.93,0
11,1.43,-1.5,34.89,0
11,1.41,-3.87,34.89,0
11,1.4,-72.91,34.89,0
11,1.42,-82.28,34.89,0
11,1.4,300.94,34.91,0
11,1.4,-164.35,34.91,0
11,1.4,42.4,34.91,0
11,1.4,-65.26,34.91,0
11,1.39,71.1,34.91,0
11,1.39,93.77,34.91,0
11,1.39,-106.6,34.91,0
11,1.38,202.5,34.91,0
11,1.4,-12.01,34.87,0
11,1.37,-131.81,34.87,0
11,1.39,-81.8,34.87,0
11,1.39,-79.9,34.87,0
11,1.39,-81.38,34.87,0
11,1.39,-113.58,34.87,0
11,1.4,52.39,34.87,0
11,1.39,83.07,34.87,0
11,1.38,171.38,34.84,0
11,1.39,-144.99,34.84,0
11,1.38,-26.13,34.84,0
11,1.38,128.69,34.84,0
11,1.38,-43.43,34.87,0
11,1.38,-202.32,34.87,0
11,1.38,-18.79,34.87,0
11,1.38,187.83,34.87,0
11,1.37,-127.41,34.87,0
11,1.37,-17.21,34.87,0
11,1.37,-59.41,34.87,0
11,1.37,-22.68,34.87,0
11,1.37,-0.56,34.87,0
11,1.37,60.08,34.87,0
11,1.38,64.87,34.87,0
11,1.38,10.07,34.87,0
11,1.38,-15.57,34.87,0
11,1.44,-10.75,34.87,0
11,1.45,11.12,34.87,0
11,1.44,93.76,34.87,0
11,1.4,79.0,34.87,0
11,1.39,38.12,34.87,0
11,1.38,-9.58,34.87,0
11,1.39,-212.18,34.87,0
11,1.39,-227.97,34.89,0
11,1.38,133.07,34.89,0
11,1.38,244.95,34.89,0
11,1.38,-274.48,34.89,0
11,1.38,74.07,34.84,0
11,1.38,72.84,34.84,0
11,0.0,-0.03,35.49,0
11,0.83,5.06,35.49,0
11,1.18,17.91,35.49,0
11,1.11,79.34,35.49,0
11,1.1,228.25,35.49,0
11,1.1,-486.5,35.49,0
11,1.1,-5.86,35.49,0
11,1.11,157.05,35.49,0
11,1.12,50.74,35.47,0
11,1.12,20.85,35.47,0
11,1.12,29.11,35.47,0
11,1.12,-21.15,35.47,0
11,1.13,6.86,35.45,0
11,1.14,62.05,35.45,0
11,1.14,196.74,35.45,0
11,1.13,105.38,35.45,0
11,1.12,-128.74,35.47,0
11,1.12,-136.34,35.47,0
11,1.12,69.83,35.47,0
11,1.11,62.41,35.47,0
11,1.12,-428.18,35.47,0
11,1.11,35.07,35.47,0
11,1.11,47.6,35.47,0
11,1.11,42.34,35.47,0
11,1.13,-13.49,35.47,0
11,1.13,-40.33,35.47,0
11,1.14,57.59,35.47,0
11,1.17,73.37,35.47,0
11,1.2,51.2,35.47,0
11,1.16,-134.92,35.47,0
11,1.14,86.38,35.47,0
11,1.13,20.95,35.47,0
11,1.11,-49.56,35.45,0
11,1.1,-78.05,35.45,0
11,1.11,-118.95,35.45,0
11,1.09,-91.28,35.45,0
11,1.08,179.93,35.45,0
11,1.09,96.42,35.45,0
11,1.1,14.9,35.45,0
11,1.1,14.15,35.45,0
11,1.1,-0.52,35.41,0
11,1.1,60.07,35.41,0
11,1.09,-23.52,35.41,0
11,1.09,-30.91,35.41,0
11,1.08,34.03,35.41,0
11,1.08,-83.3,35.41,0
11,1.09,97.86,35.41,0
11,1.11,114.91,35.41,0
11,1.1,-77.4,35.41,0
11,1.07,5.37,35.41,0
11,1.08,81.91,35.41,0
11,1.08,19.97,35.41,0
11,1.09,-92.93,35.37,0
11,1.1,23.25,35.37,0
11,1.1,-49.18,35.37,0
11,1.09,15.76,35.37,0
11,1.1,97.56,35.34,0
11,1.09,-75.53,35.34,0
11,1.1,87.87,35.34,0
11,1.1,76.86,35.34,0
11,1.09,-52.81,35.33,0
11,1.09,-138.99,35.33,0
11,1.1,-26.42,35.33,0
11,1.1,25.93,35.33,0
11,1.1,-5.75,35.33,0
11,1.11,-8.12,35.33,0
11,1.1,12.32,35.33,0
11,1.1,-49.02,35.33,0
11,1.1,132.52,35.33,0
11,1.1,-93.54,35.33,0
11,1.1,-46.31,35.33,0
11,1.1,-34.58,35.33,0
11,1.1,18.91,35.33,0
11,1.1,-3.12,35.33,0
11,1.1,-40.38,35.33,0
11,1.1,-4.03,35.33,0
11,1.1,19.67,35.31,0
11,1.1,-29.76,35.31,0
11,1.1,16.92,35.31,0
11,1.1,4.04,35.31,0
11,1.1,-37.03,35.31,0
11,1.1,42.12,35.31,0
11,1.11,18.93,35.31,0
11,1.1,-28.24,35.31,0
11,1.1,23.33,35.29,0
11,1.1,19.9,35.29,0
11,1.1,-16.77,35.29,0
11,1.1,17.89,35.29,0
11,1.1,9.03,35.27,0
11,1.1,-15.86,35.27,0
11,1.1,29.99,35.27,0
11,1.1,-10.96,35.27,0
11,1.1,-45.76,35.27,0
11,1.1,6.38,35.27,0
11,1.1,6.01,35.27,0
11,1.1,-7.39,35.27,0
11,1.1,14.7,35.27,0
11,1.1,29.38,35.27,0
11,1.1,-1.81,35.27,0
11,1.1,-32.62,35.27,0
11,1.1,4.32,35.27,0
11,1.1,0.59,35.27,0
11,1.1,-3.6,35.27,0
11,1.09,0.54,35.27,0
11,1.1,2.88,35.27,0
11,1.09,-8.98,35.27,0
11,1.1,-16.8,35.27,0
11,1.09,-0.05,35.27,0
11,1.1,-3.95,35.25,0
11,1.1,-28.79,35.25,0
11,1.09,7.73,35.25,0
11,1.1,19.09,35.25,0
11,1.09,2.17,35.23,0
11,1.1,-33.19,35.23,0
11,1.09,14.05,35.23,0
11,1.09,17.93,35.23,0
11,1.09,2.8,35.27,0
11,1.09,-6.58,35.27,0
11,0.0,-0.03,34.87,1
11,0.83,5.06,34.87,1
11,1.14,17.91,34.87,1
11,0.92,79.34,34.87,1
11,0.92,228.25,34.87,1
11,0.91,-486.49,34.87,1
11,0.92,-5.2,34.87,1
11,0.93,158.91,34.87,1
11,0.92,59.21,34.83,1
11,0.93,29.0,34.83,1
11,0.92,-39.45,34.83,1
11,0.91,53.28,34.83,1
11,0.9,25.73,34.84,1
11,0.91,58.37,34.84,1
11,0.91,151.68,34.84,1
11,0.91,91.58,34.84,1
11,0.91,48.07,34.84,1
11,0.91,23.59,34.84,1
11,0.91,-168.82,34.84,1
11,0.91,-450.74,34.84,1
11,0.9,11.53,34.84,1
11,0.91,42.44,34.84,1
11,0.91,-60.43,34.84,1
11,0.91,-43.06,34.84,1
11,0.9,190.41,34.83,1
11,0.9,7.55,34.83,1
11,0.91,-7.16,34.83,1
11,0.9,-50.08,34.83,1
11,0.91,-65.81,34.83,1
11,0.9,38.59,34.83,1
11,0.91,111.03,34.83,1
11,0.91,-56.95,34.83,1
11,0.91,-79.84,34.83,1
11,0.91,5.84,34.83,1
11,0.91,84.88,34.83,1
11,0.92,-5.33,34.83,1
11,0.93,59.69,34.83,1
11,0.91,176.3,34.83,1
11,0.9,-30.26,34.83,1
11,0.9,-140.24,34.83,1
11,0.9,-89.26,34.83,1
11,0.91,59.03,34.83,1
11,0.9,-51.64,34.83,1
11,0.9,-94.2,34.83,1
11,0.9,136.09,34.83,1
11,0.9,-5.37,34.83,1
11,0.9,-87.54,34.83,1
11,0.9,-8.83,34.83,1
11,0.91,95.34,34.83,1
11,0.9,-15.76,34.83,1
11,0.9,-233.95,34.83,1
11,0.9,34.13,34.83,1
11,0.9,152.07,34.84,1
11,0.9,65.77,34.84,1
11,0.9,169.66,34.84,1
11,0.9,-240.74,34.84,1
11,0.9,-117.65,34.83,1
11,0.91,77.33,34.83,1
11,0.92,-115.33,34.83,1
11,0.91,80.87,34.83,1
11,0.9,-120.28,34.83,1
11,0.9,174.56,34.83,1
11,0.9,23.05,34.83,1
11,0.9,-162.55,34.83,1
11,0.9,135.84,34.83,1
11,0.9,-53.42,34.83,1
11,0.9,-112.43,34.83,1
11,0.9,192.96,34.83,1
11,0.9,125.51,34.83,1
11,0.9,-176.05,34.83,1
11,0.9,88.74,34.83,1
11,0.91,-160.6,34.83,1
11,0.91,-53.73,34.81,1
11,0.9,68.28,34.81,1
11,0.9,39.9,34.81,1
11,0.9,58.57,34.81,1
11,0.9,0.56,34.81,1
11,0.91,3.04,34.81,1
11,0.9,-126.24,34.81,1
11,0.9,146.08,34.81,1
11,0.9,85.21,34.83,1
11,0.9,-82.99,34.83,1
11,0.91,51.23,34.83,1
11,0.9,-133.34,34.83,1
11,0.9,-132.44,34.81,1
11,0.9,-14.21,34.81,1
11,0.9,188.85,34.81,1
11,0.91,10.58,34.81,1
11,0.94,-99.95,34.79,1
11,0.92,265.06,34.79,1
11,0.92,5.46,34.79,1
11,0.91,-127.12,34.79,1
11,0.91,32.37,34.81,1
11,0.92,26.53,34.81,1
11,0.91,-111.82,34.81,1
11,0.91,27.61,34.81,1
11,0.9,-18.05,34.81,1
11,0.9,1.04,34.81,1
11,0.9,-87.76,34.81,1
11,0.9,48.66,34.81,1
11,0.9,-163.04,34.81,1
11,0.9,133.78,34.81,1
11,0.9,-70.33,34.81,1
11,0.9,40.27,34.81,1
11,0.9,207.46,34.79,1
11,0.9,4.47,34.79,1
11,0.9,31.18,34.79,1
11,0.9,-43.6,34.79,1
11,0.9,62.05,34.81,1
11,0.9,8.48,34.81,1
11,0.92,-93.22,34.81,1
11,0.92,91.15,34.81,1
11,0.91,-335.4,34.79,1
11,0.91,251.08,34.79,1
11,0.91,-181.55,34.79,1
11,0.92,65.32,34.79,1
11,0.9,88.63,34.79,1
11,0.9,7.18,34.79,1
11,0.0,-0.03,33.87,0
11,0.17,5.06,33.87,0
11,0.25,17.91,33.87,0
11,0.25,79.34,33.87,0
11,0.24,228.25,33.87,0
11,0.25,-486.5,33.87,0
11,0.25,-5.9,33.87,0
11,0.24,156.15,33.87,0
11,0.25,46.78,33.89,0
11,0.25,4.37,33.89,0
11,0.25,1.74,33.89,0
11,0.25,7.58,33.89,0
11,0.25,25.45,33.87,0
11,0.25,-15.45,33.87,0
11,0.25,-10.19,33.87,0
11,0.25,70.55,33.87,0
11,0.25,172.66,33.87,0
11,0.24,30.3,33.87,0
11,0.25,-343.15,33.87,0
11,0.25,-88.35,33.87,0
11,0.25,19.24,33.83,0
11,0.25,116.86,33.83,0
11,0.25,-4.93,33.83,0
11,0.25,77.79,33.83,0
11,0.24,-42.51,33.84,0
11,0.24,67.99,33.84,0
11,0.24,-41.77,33.84,0
11,0.24,-91.59,33.84,0
11,0.24,97.87,33.84,0
11,0.24,-96.43,33.84,0
11,0.25,119.14,33.84,0
11,0.24,68.32,33.84,0
11,0.25,-31.35,33.84,0
11,0.25,71.93,33.84,0
11,0.25,103.49,33.84,0
11,0.25,102.16,33.84,0
11,0.25,-3.2,33.84,0
11,0.26,-122.68,33.84,0
11,0.25,-30.66,33.84,0
11,0.25,-42.0,33.84,0
11,0.25,-15.93,33.84,0
11,0.25,-57.62,33.84,0
11,0.26,34.39,33.84,0
11,0.25,-13.57,33.84,0
11,0.25,14.86,33.84,0
11,0.25,1.89,33.84,0
11,0.25,-78.29,33.84,0
11,0.25,-142.96,33.84,0
11,0.26,-289.58,33.84,0
11,0.25,208.54,33.84,0
11,0.25,401.86,33.84,0
11,0.25,71.9,33.84,0
11,0.25,-255.32,33.83,0
11,0.25,-90.4,33.83,0
11,0.25,0.69,33.83,0
11,0.25,9.84,33.83,0
11,0.25,-12.21,33.81,0
11,0.25,-72.75,33.81,0
11,0.25,-113.25,33.81,0
11,0.25,506.84,33.81,0
11,0.25,86.38,33.75,0
11,0.25,-268.53,33.75,0
11,0.25,-3.85,33.75,0
11,0.25,-148.42,33.75,0
11,0.25,0.84,33.79,0
11,0.25,42.81,33.79,0
11,0.25,24.28,33.79,0
11,0.25,95.73,33.79,0
11,0.25,-63.47,33.81,0
11,0.25,96.7,33.81,0
11,0.26,-22.73,33.81,0
11,0.25,-143.49,33.81,0
11,0.25,14.46,33.81,0
11,0.25,-18.51,33.81,0
11,0.25,37.58,33.81,0
11,0.25,22.13,33.81,0
11,0.25,-32.47,33.81,0
11,0.25,-32.79,33.81,0
11,0.25,-66.51,33.81,0
11,0.25,100.64,33.81,0
11,0.25,-19.71,33.81,0
11,0.25,34.62,33.81,0
11,0.26,194.53,33.81,0
11,0.25,-191.37,33.81,0
11,0.25,210.63,33.79,0
11,0.25,391.97,33.79,0
11,0.25,-166.68,33.79,0
11,0.25,-361.24,33.79,0
11,0.25,-126.96,33.81,0
11,0.26,-6.65,33.81,0
11,0.26,92.22,33.81,0
11,0.26,37.95,33.81,0
11,0.25,-49.53,33.83,0
11,0.26,-75.28,33.83,0
11,0.26,121.29,33.83,0
11,0.27,-78.27,33.83,0
11,0.27,265.33,33.81,0
11,0.28,237.99,33.81,0
11,0.27,-77.97,33.81,0
11,0.27,-81.78,33.81,0
11,0.27,-69.08,33.81,0
11,0.27,-154.13,33.81,0
11,0.26,106.26,33.81,0
11,0.27,133.92,33.81,0
11,0.26,384.55,33.83,0
11,0.26,-65.86,33.83,0
11,0.25,-254.87,33.83,0
11,0.25,-205.79,33.83,0
11,0.25,-838.24,33.81,0
11,0.25,298.8,33.81,0
11,0.25,219.04,33.81,0
11,0.25,78.2,33.81,0
11,0.25,206.53,33.79,0
11,0.25,107.63,33.79,0
11,0.25,-132.59,33.79,0
11,0.25,-310.84,33.79,0
11,0.25,133.49,33.79,0
11,0.26,109.62,33.79,0
11,0.0,-0.03,34.93,0
11,0.11,5.06,34.93,0
11,0.18,17.91,34.93,0
11,0.17,79.34,34.93,0
11,0.17,228.25,34.93,0
11,0.17,-486.48,34.93,0
11,0.18,-5.18,34.93,0
11,0.18,159.43,34.93,0
11,0.18,61.04,34.93,0
11,0.18,37.36,34.93,0
11,0.18,-21.53,34.93,0
11,0.17,1.7,34.93,0
11,0.17,72.91,34.91,0
11,0.16,171.94,34.91,0
11,0.17,101.43,34.91,0
11,0.18,-156.7,34.91,0
11,0.18,-74.16,34.91,0
11,0.17,-591.87,34.91,0
11,0.18,-197.9,34.91,0
11,0.17,522.06,34.91,0
11,0.17,72.61,34.91,0
11,0.17,-37.13,34.91,0
11,0.17,62.27,34.91,0
11,0.17,90.42,34.91,0
11,0.17,-81.93,34.93,0
11,0.17,-43.63,34.93,0
11,0.18,-16.37,34.93,0
11,0.17,-21.22,34.93,0
11,0.17,-63.23,34.93,0
11,0.17,38.45,34.93,0
11,0.17,10.13,34.93,0
11,0.17,-69.12,34.93,0
11,0.17,38.53,34.91,0
11,0.17,62.36,34.91,0
11,0.17,19.23,34.91,0
11,0.17,37.59,34.91,0
11,0.17,-59.62,34.91,0
11,0.17,-107.84,34.91,0
11,0.17,-20.42,34.91,0
11,0.17,102.4,34.91,0
11,0.17,-55.84,34.91,0
11,0.17,91.19,34.91,0
11,0.17,21.56,34.91,0
11,0.18,-141.39,34.91,0
11,0.17,-75.67,34.89,0
11,0.17,333.33,34.89,0
11,0.17,-107.87,34.89,0
11,0.18,-56.12,34.89,0
11,0.17,34.63,34.89,0
11,0.17,70.51,34.89,0
11,0.17,113.78,34.89,0
11,0.17,19.09,34.89,0
11,0.17,-201.22,34.89,0
